case_id,split,source_path,true_label,true_label_name,pred_label,pred_label_name,prob_abnormal,decision_threshold
train_000248,train,post_mi_history_ecg_images/PMI(35).jpg,1,Abnormal,1,Abnormal,0.9943662881851196,0.3
train_000249,train,normal_ecg_images/Normal(1).jpg,0,Normal,0,Normal,0.030817564576864243,0.3
train_000250,train,normal_ecg_images/Normal(42).jpg,0,Normal,0,Normal,0.1718524545431137,0.3
train_000251,train,normal_ecg_images/Normal(199).jpg,0,Normal,0,Normal,0.04722899943590164,0.3
train_000252,train,normal_ecg_images/Normal(261).jpg,0,Normal,0,Normal,0.1495959758758545,0.3
train_000253,train,normal_ecg_images/Normal(206).jpg,0,Normal,0,Normal,0.05438984930515289,0.3
train_000254,train,normal_ecg_images/Normal(58).jpg,0,Normal,0,Normal,0.07767654210329056,0.3
train_000255,train,normal_ecg_images/Normal(97).jpg,0,Normal,0,Normal,0.04284880682826042,0.3
train_000256,train,normal_ecg_images/Normal(207).jpg,0,Normal,0,Normal,0.16906452178955078,0.3
train_000257,train,myocardial_infarction_ecg_images/MI(235).jpg,1,Abnormal,1,Abnormal,0.9961085915565491,0.3
train_000258,train,normal_ecg_images/Normal(107).jpg,0,Normal,0,Normal,0.03693602606654167,0.3
train_000259,train,abnormal_heartbeat_ecg_images/HB(230).jpg,1,Abnormal,1,Abnormal,0.9963705539703369,0.3
train_000260,train,post_mi_history_ecg_images/PMI(128).jpg,1,Abnormal,1,Abnormal,0.9957311749458313,0.3
train_000261,train,normal_ecg_images/Normal(200).jpg,0,Normal,0,Normal,0.07767654210329056,0.3
train_000262,train,normal_ecg_images/Normal(273).jpg,0,Normal,0,Normal,0.04027004539966583,0.3
train_000263,train,normal_ecg_images/Normal(284).jpg,0,Normal,0,Normal,0.06973956525325775,0.3
train_000264,train,myocardial_infarction_ecg_images/MI(163).jpg,1,Abnormal,1,Abnormal,0.9957055449485779,0.3
train_000265,train,myocardial_infarction_ecg_images/MI(114).jpg,1,Abnormal,1,Abnormal,0.9964792132377625,0.3
train_000266,train,post_mi_history_ecg_images/PMI(115).jpg,1,Abnormal,1,Abnormal,0.9961431622505188,0.3
train_000267,train,post_mi_history_ecg_images/PMI(138).jpg,1,Abnormal,1,Abnormal,0.9964051246643066,0.3
train_000268,train,myocardial_infarction_ecg_images/MI(135).jpg,1,Abnormal,1,Abnormal,0.9963018894195557,0.3
train_000269,train,normal_ecg_images/Normal(210).jpg,0,Normal,0,Normal,0.03971840441226959,0.3
train_000270,train,normal_ecg_images/Normal(95).jpg,0,Normal,0,Normal,0.03904613479971886,0.3
train_000271,train,abnormal_heartbeat_ecg_images/HB(28).jpg,1,Abnormal,1,Abnormal,0.9966744184494019,0.3
train_000272,train,normal_ecg_images/Normal(131).jpg,0,Normal,0,Normal,0.04027004539966583,0.3
train_000273,train,post_mi_history_ecg_images/PMI(51).jpg,1,Abnormal,1,Abnormal,0.9952695965766907,0.3
train_000274,train,post_mi_history_ecg_images/PMI(126).jpg,1,Abnormal,1,Abnormal,0.996178388595581,0.3
train_000275,train,normal_ecg_images/Normal(119).jpg,0,Normal,0,Normal,0.1495959758758545,0.3
train_000276,train,abnormal_heartbeat_ecg_images/HB(197).jpg,1,Abnormal,1,Abnormal,0.9950780868530273,0.3
train_000277,train,abnormal_heartbeat_ecg_images/HB(225).jpg,1,Abnormal,1,Abnormal,0.9962676167488098,0.3
train_000278,train,normal_ecg_images/Normal(49).jpg,0,Normal,0,Normal,0.09809619188308716,0.3
train_000279,train,normal_ecg_images/Normal(10).jpg,0,Normal,0,Normal,0.06903871148824692,0.3
train_000280,train,post_mi_history_ecg_images/PMI(122).jpg,1,Abnormal,1,Abnormal,0.9944614171981812,0.3
train_000281,train,abnormal_heartbeat_ecg_images/HB(156).jpg,1,Abnormal,1,Abnormal,0.9966159462928772,0.3
train_000282,train,normal_ecg_images/Normal(63).jpg,0,Normal,0,Normal,0.1679578721523285,0.3
train_000283,train,normal_ecg_images/Normal(284).jpg,0,Normal,0,Normal,0.06973956525325775,0.3
train_000284,train,normal_ecg_images/Normal(163).jpg,0,Normal,0,Normal,0.06712150573730469,0.3
train_000285,train,myocardial_infarction_ecg_images/MI(98).jpg,1,Abnormal,1,Abnormal,0.9964166879653931,0.3
train_000286,train,myocardial_infarction_ecg_images/MI(228).jpg,1,Abnormal,1,Abnormal,0.9962802529335022,0.3
train_000287,train,myocardial_infarction_ecg_images/MI(94).jpg,1,Abnormal,1,Abnormal,0.996260404586792,0.3
train_000288,train,normal_ecg_images/Normal(87).jpg,0,Normal,0,Normal,0.030841898173093796,0.3
train_000289,train,post_mi_history_ecg_images/PMI(136).jpg,1,Abnormal,1,Abnormal,0.9966080188751221,0.3
train_000290,train,normal_ecg_images/Normal(14).jpg,0,Normal,0,Normal,0.03498402610421181,0.3
train_000291,train,post_mi_history_ecg_images/PMI(166).jpg,1,Abnormal,1,Abnormal,0.9964170455932617,0.3
train_000292,train,myocardial_infarction_ecg_images/MI(227).jpg,1,Abnormal,1,Abnormal,0.9964679479598999,0.3
train_000293,train,post_mi_history_ecg_images/PMI(7).jpg,1,Abnormal,1,Abnormal,0.9956982135772705,0.3
train_000294,train,normal_ecg_images/Normal(185).jpg,0,Normal,0,Normal,0.12288335710763931,0.3
train_000295,train,abnormal_heartbeat_ecg_images/HB(231).jpg,1,Abnormal,1,Abnormal,0.9962645173072815,0.3
train_000296,train,normal_ecg_images/Normal(257).jpg,0,Normal,0,Normal,0.0439973883330822,0.3
train_000297,train,post_mi_history_ecg_images/PMI(81).jpg,1,Abnormal,1,Abnormal,0.9966964721679688,0.3
train_000298,train,normal_ecg_images/Normal(12).jpg,0,Normal,0,Normal,0.029117180034518242,0.3
train_000299,train,normal_ecg_images/Normal(123).jpg,0,Normal,0,Normal,0.1119912639260292,0.3
train_000300,train,normal_ecg_images/Normal(263).jpg,0,Normal,0,Normal,0.06554844230413437,0.3
train_000301,train,normal_ecg_images/Normal(208).jpg,0,Normal,0,Normal,0.2965887784957886,0.3
train_000302,train,myocardial_infarction_ecg_images/MI(179).jpg,1,Abnormal,1,Abnormal,0.9964849948883057,0.3
train_000303,train,post_mi_history_ecg_images/PMI(99).jpg,1,Abnormal,1,Abnormal,0.9965543746948242,0.3
train_000304,train,myocardial_infarction_ecg_images/MI(68).jpg,1,Abnormal,1,Abnormal,0.9964166879653931,0.3
train_000305,train,myocardial_infarction_ecg_images/MI(138).jpg,1,Abnormal,1,Abnormal,0.9962802529335022,0.3
train_000306,train,abnormal_heartbeat_ecg_images/HB(145).jpg,1,Abnormal,1,Abnormal,0.9912466406822205,0.3
train_000307,train,post_mi_history_ecg_images/PMI(95).jpg,1,Abnormal,1,Abnormal,0.9961254000663757,0.3
train_000308,train,post_mi_history_ecg_images/PMI(54).jpg,1,Abnormal,1,Abnormal,0.9959206581115723,0.3
train_000309,train,post_mi_history_ecg_images/PMI(91).jpg,1,Abnormal,1,Abnormal,0.9957911968231201,0.3
train_000310,train,abnormal_heartbeat_ecg_images/HB(119).jpg,1,Abnormal,1,Abnormal,0.9958946704864502,0.3
train_000311,train,normal_ecg_images/Normal(161).jpg,0,Normal,0,Normal,0.05942469835281372,0.3
train_000312,train,normal_ecg_images/Normal(195).jpg,0,Normal,0,Normal,0.1812005192041397,0.3
train_000313,train,normal_ecg_images/Normal(28).jpg,0,Normal,0,Normal,0.0367501825094223,0.3
train_000314,train,myocardial_infarction_ecg_images/MI(170).jpg,1,Abnormal,1,Abnormal,0.9965113997459412,0.3
train_000315,train,normal_ecg_images/Normal(125).jpg,0,Normal,1,Abnormal,0.3050631880760193,0.3
train_000316,train,normal_ecg_images/Normal(16).jpg,0,Normal,0,Normal,0.06993284821510315,0.3
train_000317,train,abnormal_heartbeat_ecg_images/HB(40).jpg,1,Abnormal,1,Abnormal,0.9963975548744202,0.3
train_000318,train,post_mi_history_ecg_images/PMI(166).jpg,1,Abnormal,1,Abnormal,0.9964170455932617,0.3
train_000319,train,normal_ecg_images/Normal(177).jpg,0,Normal,0,Normal,0.07447317242622375,0.3
train_000320,train,post_mi_history_ecg_images/PMI(4).jpg,1,Abnormal,1,Abnormal,0.9967297315597534,0.3
train_000321,train,normal_ecg_images/Normal(162).jpg,0,Normal,0,Normal,0.04257750138640404,0.3
train_000322,train,myocardial_infarction_ecg_images/MI(13).jpg,1,Abnormal,1,Abnormal,0.9957055449485779,0.3
train_000323,train,normal_ecg_images/Normal(85).jpg,0,Normal,0,Normal,0.16350241005420685,0.3
train_000324,train,normal_ecg_images/Normal(108).jpg,0,Normal,0,Normal,0.051189057528972626,0.3
train_000325,train,abnormal_heartbeat_ecg_images/HB(173).jpg,1,Abnormal,1,Abnormal,0.9968369007110596,0.3
train_000326,train,normal_ecg_images/Normal(142).jpg,0,Normal,0,Normal,0.06973956525325775,0.3
train_000327,train,post_mi_history_ecg_images/PMI(54).jpg,1,Abnormal,1,Abnormal,0.9959206581115723,0.3
train_000328,train,abnormal_heartbeat_ecg_images/HB(41).jpg,1,Abnormal,1,Abnormal,0.9958587288856506,0.3
train_000329,train,abnormal_heartbeat_ecg_images/HB(179).jpg,1,Abnormal,1,Abnormal,0.9965822100639343,0.3
train_000330,train,normal_ecg_images/Normal(201).jpg,0,Normal,0,Normal,0.037513140588998795,0.3
train_000331,train,abnormal_heartbeat_ecg_images/HB(119).jpg,1,Abnormal,1,Abnormal,0.9958946704864502,0.3
train_000332,train,myocardial_infarction_ecg_images/MI(192).jpg,1,Abnormal,1,Abnormal,0.9965992569923401,0.3
train_000333,train,normal_ecg_images/Normal(215).jpg,0,Normal,0,Normal,0.056570399552583694,0.3
train_000334,train,post_mi_history_ecg_images/PMI(18).jpg,1,Abnormal,1,Abnormal,0.9956639409065247,0.3
train_000335,train,abnormal_heartbeat_ecg_images/HB(154).jpg,1,Abnormal,1,Abnormal,0.9960578680038452,0.3
train_000336,train,abnormal_heartbeat_ecg_images/HB(65).jpg,1,Abnormal,1,Abnormal,0.9966139197349548,0.3
train_000337,train,myocardial_infarction_ecg_images/MI(116).jpg,1,Abnormal,1,Abnormal,0.9958765506744385,0.3
train_000338,train,normal_ecg_images/Normal(248).jpg,0,Normal,0,Normal,0.05070793256163597,0.3
train_000339,train,normal_ecg_images/Normal(129).jpg,0,Normal,0,Normal,0.04356159642338753,0.3
train_000340,train,abnormal_heartbeat_ecg_images/HB(226).jpg,1,Abnormal,1,Abnormal,0.9966981410980225,0.3
train_000341,train,normal_ecg_images/Normal(68).jpg,0,Normal,0,Normal,0.03971840441226959,0.3
train_000342,train,normal_ecg_images/Normal(213).jpg,0,Normal,0,Normal,0.10416239500045776,0.3
train_000343,train,abnormal_heartbeat_ecg_images/HB(17).jpg,1,Abnormal,1,Abnormal,0.996821403503418,0.3
train_000344,train,normal_ecg_images/Normal(232).jpg,0,Normal,0,Normal,0.07011142373085022,0.3
train_000345,train,myocardial_infarction_ecg_images/MI(92).jpg,1,Abnormal,1,Abnormal,0.9958053827285767,0.3
train_000346,train,normal_ecg_images/Normal(67).jpg,0,Normal,0,Normal,0.12867917120456696,0.3
train_000347,train,normal_ecg_images/Normal(138).jpg,0,Normal,0,Normal,0.0696224793791771,0.3
train_000348,train,normal_ecg_images/Normal(80).jpg,0,Normal,0,Normal,0.06287091970443726,0.3
train_000349,train,normal_ecg_images/Normal(87).jpg,0,Normal,0,Normal,0.030841898173093796,0.3
train_000350,train,normal_ecg_images/Normal(9).jpg,0,Normal,0,Normal,0.039385128766298294,0.3
train_000351,train,post_mi_history_ecg_images/PMI(51).jpg,1,Abnormal,1,Abnormal,0.9952695965766907,0.3
train_000352,train,normal_ecg_images/Normal(145).jpg,0,Normal,0,Normal,0.05552974343299866,0.3
train_000353,train,myocardial_infarction_ecg_images/MI(110).jpg,1,Abnormal,1,Abnormal,0.9965113997459412,0.3
train_000354,train,normal_ecg_images/Normal(191).jpg,0,Normal,0,Normal,0.09809619188308716,0.3
train_000355,train,abnormal_heartbeat_ecg_images/HB(89).jpg,1,Abnormal,1,Abnormal,0.9961504936218262,0.3
train_000356,train,normal_ecg_images/Normal(266).jpg,0,Normal,0,Normal,0.11927701532840729,0.3
train_000357,train,normal_ecg_images/Normal(143).jpg,0,Normal,0,Normal,0.030817564576864243,0.3
train_000358,train,abnormal_heartbeat_ecg_images/HB(60).jpg,1,Abnormal,1,Abnormal,0.9962964653968811,0.3
train_000359,train,normal_ecg_images/Normal(179).jpg,0,Normal,0,Normal,0.0732235386967659,0.3
train_000360,train,normal_ecg_images/Normal(164).jpg,0,Normal,0,Normal,0.14557528495788574,0.3
train_000361,train,abnormal_heartbeat_ecg_images/HB(34).jpg,1,Abnormal,1,Abnormal,0.9961146116256714,0.3
train_000362,train,myocardial_infarction_ecg_images/MI(169).jpg,1,Abnormal,1,Abnormal,0.9966817498207092,0.3
train_000363,train,normal_ecg_images/Normal(84).jpg,0,Normal,0,Normal,0.047903869301080704,0.3
train_000364,train,normal_ecg_images/Normal(238).jpg,0,Normal,0,Normal,0.05847244709730148,0.3
train_000365,train,myocardial_infarction_ecg_images/MI(195).jpg,1,Abnormal,1,Abnormal,0.9963018894195557,0.3
train_000366,train,myocardial_infarction_ecg_images/MI(51).jpg,1,Abnormal,1,Abnormal,0.9966681599617004,0.3
train_000367,train,myocardial_infarction_ecg_images/MI(80).jpg,1,Abnormal,1,Abnormal,0.9965113997459412,0.3
train_000368,train,normal_ecg_images/Normal(104).jpg,0,Normal,0,Normal,0.029273763298988342,0.3
train_000369,train,myocardial_infarction_ecg_images/MI(171).jpg,1,Abnormal,1,Abnormal,0.9966681599617004,0.3
train_000370,train,normal_ecg_images/Normal(268).jpg,0,Normal,0,Normal,0.03284819424152374,0.3
train_000371,train,normal_ecg_images/Normal(10).jpg,0,Normal,0,Normal,0.06903871148824692,0.3
train_000372,train,abnormal_heartbeat_ecg_images/HB(34).jpg,1,Abnormal,1,Abnormal,0.9961146116256714,0.3
train_000373,train,normal_ecg_images/Normal(149).jpg,0,Normal,0,Normal,0.11406653374433517,0.3
train_000374,train,myocardial_infarction_ecg_images/MI(93).jpg,1,Abnormal,1,Abnormal,0.9959302544593811,0.3
train_000375,train,myocardial_infarction_ecg_images/MI(223).jpg,1,Abnormal,1,Abnormal,0.9957055449485779,0.3
train_000376,train,myocardial_infarction_ecg_images/MI(174).jpg,1,Abnormal,1,Abnormal,0.9964792132377625,0.3
train_000377,train,normal_ecg_images/Normal(124).jpg,0,Normal,0,Normal,0.11927701532840729,0.3
train_000378,train,abnormal_heartbeat_ecg_images/HB(59).jpg,1,Abnormal,1,Abnormal,0.9962928891181946,0.3
train_000379,train,post_mi_history_ecg_images/PMI(86).jpg,1,Abnormal,1,Abnormal,0.9961613416671753,0.3
train_000380,train,normal_ecg_images/Normal(44).jpg,0,Normal,0,Normal,0.03373445197939873,0.3
train_000381,train,post_mi_history_ecg_images/PMI(115).jpg,1,Abnormal,1,Abnormal,0.9961431622505188,0.3
train_000382,train,abnormal_heartbeat_ecg_images/HB(78).jpg,1,Abnormal,1,Abnormal,0.9963845014572144,0.3
train_000383,train,post_mi_history_ecg_images/PMI(83).jpg,1,Abnormal,1,Abnormal,0.9965957999229431,0.3
train_000384,train,post_mi_history_ecg_images/PMI(129).jpg,1,Abnormal,1,Abnormal,0.9963648915290833,0.3
train_000385,train,myocardial_infarction_ecg_images/MI(98).jpg,1,Abnormal,1,Abnormal,0.9964166879653931,0.3
train_000386,train,normal_ecg_images/Normal(48).jpg,0,Normal,0,Normal,0.11179427057504654,0.3
train_000387,train,post_mi_history_ecg_images/PMI(37).jpg,1,Abnormal,1,Abnormal,0.9941038489341736,0.3
train_000388,train,post_mi_history_ecg_images/PMI(113).jpg,1,Abnormal,1,Abnormal,0.9960196614265442,0.3
train_000389,train,abnormal_heartbeat_ecg_images/HB(185).jpg,1,Abnormal,1,Abnormal,0.9958297610282898,0.3
train_000390,train,normal_ecg_images/Normal(172).jpg,0,Normal,0,Normal,0.04405028373003006,0.3
train_000391,train,myocardial_infarction_ecg_images/MI(172).jpg,1,Abnormal,1,Abnormal,0.9965638518333435,0.3
train_000392,train,myocardial_infarction_ecg_images/MI(10).jpg,1,Abnormal,1,Abnormal,0.99625164270401,0.3
train_000393,train,normal_ecg_images/Normal(46).jpg,0,Normal,0,Normal,0.12300379574298859,0.3
train_000394,train,normal_ecg_images/Normal(9).jpg,0,Normal,0,Normal,0.039385128766298294,0.3
train_000395,train,post_mi_history_ecg_images/PMI(157).jpg,1,Abnormal,1,Abnormal,0.9966424703598022,0.3
train_000396,train,normal_ecg_images/Normal(45).jpg,0,Normal,0,Normal,0.05356274172663689,0.3
train_000397,train,normal_ecg_images/Normal(208).jpg,0,Normal,0,Normal,0.2965887784957886,0.3
train_000398,train,normal_ecg_images/Normal(125).jpg,0,Normal,1,Abnormal,0.3050631880760193,0.3
train_000399,train,normal_ecg_images/Normal(63).jpg,0,Normal,0,Normal,0.1679578721523285,0.3
train_000400,train,myocardial_infarction_ecg_images/MI(21).jpg,1,Abnormal,1,Abnormal,0.9966681599617004,0.3
train_000401,train,abnormal_heartbeat_ecg_images/HB(170).jpg,1,Abnormal,1,Abnormal,0.9965092539787292,0.3
train_000402,train,normal_ecg_images/Normal(225).jpg,0,Normal,0,Normal,0.08160598576068878,0.3
train_000403,train,normal_ecg_images/Normal(262).jpg,0,Normal,0,Normal,0.04275623336434364,0.3
train_000404,train,abnormal_heartbeat_ecg_images/HB(98).jpg,1,Abnormal,1,Abnormal,0.9967557787895203,0.3
train_000405,train,abnormal_heartbeat_ecg_images/HB(20).jpg,1,Abnormal,1,Abnormal,0.9956908822059631,0.3
train_000406,train,normal_ecg_images/Normal(220).jpg,0,Normal,0,Normal,0.05951598286628723,0.3
train_000407,train,myocardial_infarction_ecg_images/MI(131).jpg,1,Abnormal,1,Abnormal,0.9964956641197205,0.3
train_000408,train,normal_ecg_images/Normal(277).jpg,0,Normal,0,Normal,0.21706746518611908,0.3
train_000409,train,post_mi_history_ecg_images/PMI(88).jpg,1,Abnormal,1,Abnormal,0.9959906935691833,0.3
train_000410,train,normal_ecg_images/Normal(129).jpg,0,Normal,0,Normal,0.04356159642338753,0.3
train_000411,train,normal_ecg_images/Normal(7).jpg,0,Normal,0,Normal,0.11406653374433517,0.3
train_000412,train,myocardial_infarction_ecg_images/MI(186).jpg,1,Abnormal,1,Abnormal,0.9963253140449524,0.3
train_000413,train,normal_ecg_images/Normal(164).jpg,0,Normal,0,Normal,0.14557528495788574,0.3
train_000414,train,normal_ecg_images/Normal(3).jpg,0,Normal,0,Normal,0.05552974343299866,0.3
train_000415,train,normal_ecg_images/Normal(160).jpg,0,Normal,0,Normal,0.029511675238609314,0.3
train_000416,train,normal_ecg_images/Normal(13).jpg,0,Normal,0,Normal,0.04485742002725601,0.3
train_000417,train,myocardial_infarction_ecg_images/MI(62).jpg,1,Abnormal,1,Abnormal,0.9958053827285767,0.3
train_000418,train,post_mi_history_ecg_images/PMI(8).jpg,1,Abnormal,1,Abnormal,0.9961101412773132,0.3
train_000419,train,abnormal_heartbeat_ecg_images/HB(129).jpg,1,Abnormal,1,Abnormal,0.9967167973518372,0.3
train_000420,train,abnormal_heartbeat_ecg_images/HB(111).jpg,1,Abnormal,1,Abnormal,0.9961453676223755,0.3
train_000421,train,normal_ecg_images/Normal(229).jpg,0,Normal,0,Normal,0.030841898173093796,0.3
train_000422,train,normal_ecg_images/Normal(45).jpg,0,Normal,0,Normal,0.05356274172663689,0.3
train_000423,train,normal_ecg_images/Normal(159).jpg,0,Normal,0,Normal,0.030165376141667366,0.3
train_000424,train,normal_ecg_images/Normal(205).jpg,0,Normal,0,Normal,0.1679578721523285,0.3
train_000425,train,post_mi_history_ecg_images/PMI(49).jpg,1,Abnormal,1,Abnormal,0.9950962662696838,0.3
train_000426,train,post_mi_history_ecg_images/PMI(171).jpg,1,Abnormal,1,Abnormal,0.9964739680290222,0.3
train_000427,train,myocardial_infarction_ecg_images/MI(60).jpg,1,Abnormal,1,Abnormal,0.9964500665664673,0.3
train_000428,train,normal_ecg_images/Normal(226).jpg,0,Normal,0,Normal,0.047903869301080704,0.3
train_000429,train,myocardial_infarction_ecg_images/MI(98).jpg,1,Abnormal,1,Abnormal,0.9964166879653931,0.3
train_000430,train,myocardial_infarction_ecg_images/MI(234).jpg,1,Abnormal,1,Abnormal,0.9964792132377625,0.3
train_000431,train,myocardial_infarction_ecg_images/MI(155).jpg,1,Abnormal,1,Abnormal,0.9962796568870544,0.3
train_000432,train,normal_ecg_images/Normal(57).jpg,0,Normal,0,Normal,0.04722899943590164,0.3
train_000433,train,normal_ecg_images/Normal(240).jpg,0,Normal,0,Normal,0.08744416385889053,0.3
train_000434,train,myocardial_infarction_ecg_images/MI(169).jpg,1,Abnormal,1,Abnormal,0.9966817498207092,0.3
train_000435,train,myocardial_infarction_ecg_images/MI(50).jpg,1,Abnormal,1,Abnormal,0.9965113997459412,0.3
train_000436,train,normal_ecg_images/Normal(50).jpg,0,Normal,0,Normal,0.059904251247644424,0.3
train_000437,train,normal_ecg_images/Normal(109).jpg,0,Normal,0,Normal,0.06252390146255493,0.3
train_000438,train,normal_ecg_images/Normal(205).jpg,0,Normal,0,Normal,0.1679578721523285,0.3
train_000439,train,normal_ecg_images/Normal(116).jpg,0,Normal,0,Normal,0.14348694682121277,0.3
train_000440,train,normal_ecg_images/Normal(213).jpg,0,Normal,0,Normal,0.10416239500045776,0.3
train_000441,train,normal_ecg_images/Normal(40).jpg,0,Normal,0,Normal,0.09761670976877213,0.3
train_000442,train,abnormal_heartbeat_ecg_images/HB(121).jpg,1,Abnormal,1,Abnormal,0.9967921376228333,0.3
train_000443,train,abnormal_heartbeat_ecg_images/HB(88).jpg,1,Abnormal,1,Abnormal,0.9961181879043579,0.3
train_000444,train,normal_ecg_images/Normal(22).jpg,0,Normal,0,Normal,0.14557528495788574,0.3
train_000445,train,abnormal_heartbeat_ecg_images/HB(34).jpg,1,Abnormal,1,Abnormal,0.9961146116256714,0.3
train_000446,train,abnormal_heartbeat_ecg_images/HB(96).jpg,1,Abnormal,1,Abnormal,0.9952213168144226,0.3
train_000447,train,normal_ecg_images/Normal(130).jpg,0,Normal,0,Normal,0.028343476355075836,0.3
train_000448,train,abnormal_heartbeat_ecg_images/HB(6).jpg,1,Abnormal,1,Abnormal,0.9965746402740479,0.3
train_000449,train,post_mi_history_ecg_images/PMI(157).jpg,1,Abnormal,1,Abnormal,0.9966424703598022,0.3
train_000450,train,normal_ecg_images/Normal(44).jpg,0,Normal,0,Normal,0.03373445197939873,0.3
train_000451,train,abnormal_heartbeat_ecg_images/HB(97).jpg,1,Abnormal,1,Abnormal,0.9963906407356262,0.3
train_000452,train,normal_ecg_images/Normal(189).jpg,0,Normal,0,Normal,0.06845154613256454,0.3
train_000453,train,abnormal_heartbeat_ecg_images/HB(90).jpg,1,Abnormal,1,Abnormal,0.9963448643684387,0.3
train_000454,train,normal_ecg_images/Normal(98).jpg,0,Normal,0,Normal,0.08744416385889053,0.3
train_000455,train,myocardial_infarction_ecg_images/MI(110).jpg,1,Abnormal,1,Abnormal,0.9965113997459412,0.3
train_000456,train,normal_ecg_images/Normal(64).jpg,0,Normal,0,Normal,0.05438984930515289,0.3
train_000457,train,normal_ecg_images/Normal(43).jpg,0,Normal,0,Normal,0.12288335710763931,0.3
train_000458,train,normal_ecg_images/Normal(39).jpg,0,Normal,0,Normal,0.07946548610925674,0.3
train_000459,train,abnormal_heartbeat_ecg_images/HB(204).jpg,1,Abnormal,1,Abnormal,0.9951757192611694,0.3
train_000460,train,abnormal_heartbeat_ecg_images/HB(57).jpg,1,Abnormal,1,Abnormal,0.996528685092926,0.3
train_000461,train,abnormal_heartbeat_ecg_images/HB(150).jpg,1,Abnormal,1,Abnormal,0.9955501556396484,0.3
train_000462,train,myocardial_infarction_ecg_images/MI(236).jpg,1,Abnormal,1,Abnormal,0.9958765506744385,0.3
train_000463,train,normal_ecg_images/Normal(157).jpg,0,Normal,0,Normal,0.13953068852424622,0.3
train_000464,train,myocardial_infarction_ecg_images/MI(10).jpg,1,Abnormal,1,Abnormal,0.99625164270401,0.3
train_000465,train,normal_ecg_images/Normal(212).jpg,0,Normal,0,Normal,0.12114445865154266,0.3
train_000466,train,normal_ecg_images/Normal(195).jpg,0,Normal,0,Normal,0.1812005192041397,0.3
train_000467,train,normal_ecg_images/Normal(126).jpg,0,Normal,0,Normal,0.03284819424152374,0.3
train_000468,train,normal_ecg_images/Normal(224).jpg,0,Normal,0,Normal,0.07424219697713852,0.3
train_000469,train,normal_ecg_images/Normal(63).jpg,0,Normal,0,Normal,0.1679578721523285,0.3
train_000470,train,normal_ecg_images/Normal(60).jpg,0,Normal,0,Normal,0.03750356659293175,0.3
train_000471,train,myocardial_infarction_ecg_images/MI(100).jpg,1,Abnormal,1,Abnormal,0.99625164270401,0.3
train_000472,train,normal_ecg_images/Normal(86).jpg,0,Normal,0,Normal,0.23614667356014252,0.3
train_000473,train,normal_ecg_images/Normal(269).jpg,0,Normal,0,Normal,0.04020937159657478,0.3
train_000474,train,abnormal_heartbeat_ecg_images/HB(124).jpg,1,Abnormal,1,Abnormal,0.9956210255622864,0.3
train_000475,train,myocardial_infarction_ecg_images/MI(62).jpg,1,Abnormal,1,Abnormal,0.9958053827285767,0.3
train_000476,train,post_mi_history_ecg_images/PMI(97).jpg,1,Abnormal,1,Abnormal,0.9937187433242798,0.3
train_000477,train,normal_ecg_images/Normal(39).jpg,0,Normal,0,Normal,0.07946548610925674,0.3
train_000478,train,normal_ecg_images/Normal(234).jpg,0,Normal,0,Normal,0.05695011839270592,0.3
train_000479,train,abnormal_heartbeat_ecg_images/HB(25).jpg,1,Abnormal,1,Abnormal,0.9963676929473877,0.3
train_000480,train,normal_ecg_images/Normal(173).jpg,0,Normal,0,Normal,0.09397848695516586,0.3
train_000481,train,abnormal_heartbeat_ecg_images/HB(212).jpg,1,Abnormal,1,Abnormal,0.9964889287948608,0.3
train_000482,train,normal_ecg_images/Normal(60).jpg,0,Normal,0,Normal,0.03750356659293175,0.3
train_000483,train,normal_ecg_images/Normal(227).jpg,0,Normal,0,Normal,0.16350241005420685,0.3
train_000484,train,post_mi_history_ecg_images/PMI(76).jpg,1,Abnormal,1,Abnormal,0.9961735606193542,0.3
train_000485,train,normal_ecg_images/Normal(160).jpg,0,Normal,0,Normal,0.029511675238609314,0.3
train_000486,train,myocardial_infarction_ecg_images/MI(199).jpg,1,Abnormal,1,Abnormal,0.9966817498207092,0.3
train_000487,train,myocardial_infarction_ecg_images/MI(173).jpg,1,Abnormal,1,Abnormal,0.9953573346138,0.3
train_000488,train,normal_ecg_images/Normal(57).jpg,0,Normal,0,Normal,0.04722899943590164,0.3
train_000489,train,normal_ecg_images/Normal(251).jpg,0,Normal,0,Normal,0.06252390146255493,0.3
train_000490,train,normal_ecg_images/Normal(81).jpg,0,Normal,0,Normal,0.14439523220062256,0.3
train_000491,train,normal_ecg_images/Normal(203).jpg,0,Normal,0,Normal,0.03934457153081894,0.3
train_000492,train,abnormal_heartbeat_ecg_images/HB(50).jpg,1,Abnormal,1,Abnormal,0.9942907094955444,0.3
train_000493,train,normal_ecg_images/Normal(163).jpg,0,Normal,0,Normal,0.06712150573730469,0.3
train_000494,train,normal_ecg_images/Normal(249).jpg,0,Normal,0,Normal,0.03693602606654167,0.3
train_000495,train,abnormal_heartbeat_ecg_images/HB(154).jpg,1,Abnormal,1,Abnormal,0.9960578680038452,0.3
train_000496,train,abnormal_heartbeat_ecg_images/HB(158).jpg,1,Abnormal,1,Abnormal,0.9957491159439087,0.3
train_000497,train,normal_ecg_images/Normal(96).jpg,0,Normal,0,Normal,0.05847244709730148,0.3
